	sp_id	hh_size	latitude	longitude	location	mo_name
867452	344315	4	55.190055893	61.474598926	POINT (61.474598926 55.190055893)	Тракторозаводский район
508653	201563	3	55.172309209	61.459446403	POINT (61.459446403 55.172309209)	Тракторозаводский район
538663	213503	3	55.17393285	61.4515976	POINT (61.4515976 55.17393285)	Тракторозаводский район
752166	298506	4	55.183040003	61.457791882	POINT (61.457791882 55.183040003)	Тракторозаводский район
898644	356678	5	55.192020644	61.482094256	POINT (61.482094256 55.192020644)	Тракторозаводский район
669569	265649	2	55.1789735	61.4425227	POINT (61.4425227 55.1789735)	Тракторозаводский район
820232	325542	3	55.187190146	61.469567322	POINT (61.469567322 55.187190146)	Тракторозаводский район
460864	182540	3	55.169743469	61.548583745	POINT (61.548583745 55.169743469)	Тракторозаводский район
362261	143384	3	55.1595109	61.43641485	POINT (61.43641485 55.1595109)	Тракторозаводский район
438940	173813	7	55.16824822	61.516742796	POINT (61.516742796 55.16824822)	Тракторозаводский район
372808	147570	2	55.16078389	61.448214026	POINT (61.448214026 55.16078389)	Тракторозаводский район
459245	181896	2	55.16969555	61.5282636	POINT (61.5282636 55.16969555)	Тракторозаводский район
413463	163698	4	55.165853016	61.470120499	POINT (61.470120499 55.165853016)	Тракторозаводский район
568583	225424	3	55.175238863	61.524046153	POINT (61.524046153 55.175238863)	Тракторозаводский район
591921	234712	3	55.1760802	61.4613207	POINT (61.4613207 55.1760802)	Тракторозаводский район
445539	176437	1	55.16883485	61.525634	POINT (61.525634 55.16883485)	Тракторозаводский район
596545	236566	3	55.176189538	61.520058704	POINT (61.520058704 55.176189538)	Тракторозаводский район
507314	201037	5	55.172202364	61.483195125	POINT (61.483195125 55.172202364)	Тракторозаводский район
659917	261803	3	55.178431742	61.460286273	POINT (61.460286273 55.178431742)	Тракторозаводский район
739631	293528	2	55.182072233	61.432927047	POINT (61.432927047 55.182072233)	Тракторозаводский район
486941	192920	2	55.17133355	61.525987355	POINT (61.525987355 55.17133355)	Тракторозаводский район
899749	357113	7	55.192141475	61.485752341	POINT (61.485752341 55.192141475)	Тракторозаводский район
434455	172026	3	55.167951943	61.522243037	POINT (61.522243037 55.167951943)	Тракторозаводский район
453284	179524	6	55.169376884	61.451800183	POINT (61.451800183 55.169376884)	Тракторозаводский район
947190	375984	1	55.195591357	61.485693575	POINT (61.485693575 55.195591357)	Тракторозаводский район
550860	218355	3	55.174677643	61.476495123	POINT (61.476495123 55.174677643)	Тракторозаводский район
623093	247133	5	55.177082917	61.437266772	POINT (61.437266772 55.177082917)	Тракторозаводский район
382856	151558	4	55.161818011	61.46200456	POINT (61.46200456 55.161818011)	Тракторозаводский район
531872	210802	3	55.173517906	61.459386817	POINT (61.459386817 55.173517906)	Тракторозаводский район
552167	218870	7	55.174782139	61.460389069	POINT (61.460389069 55.174782139)	Тракторозаводский район
476200	188639	3	55.170835851	61.460813756	POINT (61.460813756 55.170835851)	Тракторозаводский район
538559	213462	5	55.17393285	61.4515976	POINT (61.4515976 55.17393285)	Тракторозаводский район
967602	384097	3	55.197103848	61.485354334	POINT (61.485354334 55.197103848)	Тракторозаводский район
916842	363905	4	55.193302934	61.482541361	POINT (61.482541361 55.193302934)	Тракторозаводский район
824788	327362	8	55.187623045	61.467766694	POINT (61.467766694 55.187623045)	Тракторозаводский район
898475	356611	4	55.192020644	61.482094256	POINT (61.482094256 55.192020644)	Тракторозаводский район
726169	288169	4	55.181426413	61.485735254	POINT (61.485735254 55.181426413)	Тракторозаводский район
584208	231645	2	55.175885828	61.463877824	POINT (61.463877824 55.175885828)	Тракторозаводский район
584461	231747	3	55.175885828	61.463877824	POINT (61.463877824 55.175885828)	Тракторозаводский район
539385	213790	7	55.173967501	61.438266068	POINT (61.438266068 55.173967501)	Тракторозаводский район
770845	305935	4	55.184322903	61.457128959	POINT (61.457128959 55.184322903)	Тракторозаводский район
966959	383850	5	55.197013469	61.473859208	POINT (61.473859208 55.197013469)	Тракторозаводский район
620125	245955	7	55.17689385	61.43317735	POINT (61.43317735 55.17689385)	Тракторозаводский район
750634	297897	4	55.1829741	61.4439189	POINT (61.4439189 55.1829741)	Тракторозаводский район
480482	190346	3	55.171056473	61.525564227	POINT (61.525564227 55.171056473)	Тракторозаводский район
688389	273135	4	55.179723861	61.453154392	POINT (61.453154392 55.179723861)	Тракторозаводский район
476499	188758	5	55.170847963	61.532147101	POINT (61.532147101 55.170847963)	Тракторозаводский район
719500	285521	8	55.181047548	61.451255329	POINT (61.451255329 55.181047548)	Тракторозаводский район
483936	191720	4	55.171205997	61.484319429	POINT (61.484319429 55.171205997)	Тракторозаводский район
629955	249877	5	55.177338358	61.462312996	POINT (61.462312996 55.177338358)	Тракторозаводский район
860108	341406	5	55.189596842	61.48593472	POINT (61.48593472 55.189596842)	Тракторозаводский район
567174	224858	5	55.175186259	61.521126969	POINT (61.521126969 55.175186259)	Тракторозаводский район
781526	310183	5	55.184894198	61.467340239	POINT (61.467340239 55.184894198)	Тракторозаводский район
825351	327579	2	55.187623045	61.467766694	POINT (61.467766694 55.187623045)	Тракторозаводский район
832647	330477	4	55.188102546	61.457739215	POINT (61.457739215 55.188102546)	Тракторозаводский район
745192	295729	3	55.18255159	61.482942264	POINT (61.482942264 55.18255159)	Тракторозаводский район
456270	180712	5	55.169509907	61.469386931	POINT (61.469386931 55.169509907)	Тракторозаводский район
499860	198056	1	55.171967291	61.48479679	POINT (61.48479679 55.171967291)	Тракторозаводский район
916734	363863	3	55.193302934	61.482541361	POINT (61.482541361 55.193302934)	Тракторозаводский район
617207	244799	3	55.17679007	61.4868217	POINT (61.4868217 55.17679007)	Тракторозаводский район
498721	197609	1	55.171878288	61.468949922	POINT (61.468949922 55.171878288)	Тракторозаводский район
620163	245970	4	55.17689385	61.43317735	POINT (61.43317735 55.17689385)	Тракторозаводский район
541316	214548	5	55.174024387	61.454570504	POINT (61.454570504 55.174024387)	Тракторозаводский район
694285	275487	1	55.179963111	61.458784769	POINT (61.458784769 55.179963111)	Тракторозаводский район
548684	217488	4	55.174552663	61.431747156	POINT (61.431747156 55.174552663)	Тракторозаводский район
584398	231717	2	55.175885828	61.463877824	POINT (61.463877824 55.175885828)	Тракторозаводский район
504366	199856	5	55.172122219	61.550268058	POINT (61.550268058 55.172122219)	Тракторозаводский район
825193	327512	4	55.187623045	61.467766694	POINT (61.467766694 55.187623045)	Тракторозаводский район
442225	175124	1	55.168560588	61.45020666	POINT (61.45020666 55.168560588)	Тракторозаводский район
396663	157049	3	55.163198143	61.453046608	POINT (61.453046608 55.163198143)	Тракторозаводский район
390757	154691	5	55.162519727	61.459613743	POINT (61.459613743 55.162519727)	Тракторозаводский район
370405	146615	3	55.160530403	61.436590621	POINT (61.436590621 55.160530403)	Тракторозаводский район
430380	170399	2	55.16784736	61.529929347	POINT (61.529929347 55.16784736)	Тракторозаводский район
418951	165869	3	55.166573584	61.517911147	POINT (61.517911147 55.166573584)	Тракторозаводский район
582194	230840	4	55.1756991	61.45584245	POINT (61.45584245 55.1756991)	Тракторозаводский район
542915	215193	3	55.174133105	61.478915528	POINT (61.478915528 55.174133105)	Тракторозаводский район
661694	262515	3	55.178605522	61.432340776	POINT (61.432340776 55.178605522)	Тракторозаводский район
620118	245952	2	55.17689385	61.43317735	POINT (61.43317735 55.17689385)	Тракторозаводский район
412394	163281	4	55.165705945	61.461297073	POINT (61.461297073 55.165705945)	Тракторозаводский район
769329	305330	4	55.184145687	61.450740157	POINT (61.450740157 55.184145687)	Тракторозаводский район
390847	154733	4	55.162519727	61.459613743	POINT (61.459613743 55.162519727)	Тракторозаводский район
378834	149959	2	55.161448365	61.448437265	POINT (61.448437265 55.161448365)	Тракторозаводский район
425788	168579	3	55.167296182	61.520119608	POINT (61.520119608 55.167296182)	Тракторозаводский район
512282	203011	6	55.172422201	61.52072072	POINT (61.52072072 55.172422201)	Тракторозаводский район
824934	327413	4	55.187623045	61.467766694	POINT (61.467766694 55.187623045)	Тракторозаводский район
578026	229185	4	55.1755136	61.4527043	POINT (61.4527043 55.1755136)	Тракторозаводский район
395306	156505	9	55.163035303	61.455032035	POINT (61.455032035 55.163035303)	Тракторозаводский район
654601	259682	2	55.178228985	61.465486096	POINT (61.465486096 55.178228985)	Тракторозаводский район
721475	286313	4	55.181135866	61.466202862	POINT (61.466202862 55.181135866)	Тракторозаводский район
400308	158486	7	55.16418015	61.5255323	POINT (61.5255323 55.16418015)	Тракторозаводский район
856100	339806	4	55.189408066	61.475009941	POINT (61.475009941 55.189408066)	Тракторозаводский район
440110	174278	4	55.168391862	61.519236419	POINT (61.519236419 55.168391862)	Тракторозаводский район
943756	374619	2	55.195236977	61.4836359	POINT (61.4836359 55.195236977)	Тракторозаводский район
630232	249984	3	55.177338358	61.462312996	POINT (61.462312996 55.177338358)	Тракторозаводский район
381596	151053	4	55.161729841	61.459416218	POINT (61.459416218 55.161729841)	Тракторозаводский район
661701	262517	3	55.178605522	61.432340776	POINT (61.432340776 55.178605522)	Тракторозаводский район
375742	148737	2	55.16116485	61.5248543	POINT (61.5248543 55.16116485)	Тракторозаводский район
920426	365330	2	55.193595114	61.485006213	POINT (61.485006213 55.193595114)	Тракторозаводский район
654561	259667	4	55.178228985	61.465486096	POINT (61.465486096 55.178228985)	Тракторозаводский район
694268	275481	6	55.179963111	61.458784769	POINT (61.458784769 55.179963111)	Тракторозаводский район
410534	162540	2	55.165525016	61.448001	POINT (61.448001 55.165525016)	Тракторозаводский район
746950	296429	4	55.18273574	61.445672443	POINT (61.445672443 55.18273574)	Тракторозаводский район
423282	167589	2	55.166892879	61.462777758	POINT (61.462777758 55.166892879)	Тракторозаводский район
377350	149373	2	55.161341425	61.439656134	POINT (61.439656134 55.161341425)	Тракторозаводский район
688353	273121	2	55.179723861	61.453154392	POINT (61.453154392 55.179723861)	Тракторозаводский район
640633	254125	3	55.177687495	61.483049843	POINT (61.483049843 55.177687495)	Тракторозаводский район
548401	217376	4	55.17450949	61.425204353	POINT (61.425204353 55.17450949)	Тракторозаводский район
550638	218264	2	55.174655631	61.517799728	POINT (61.517799728 55.174655631)	Тракторозаводский район
665707	264111	4	55.17869551	61.463764265	POINT (61.463764265 55.17869551)	Тракторозаводский район
490954	194520	3	55.171481528	61.482649156	POINT (61.482649156 55.171481528)	Тракторозаводский район
373470	147833	3	55.16084245	61.52680905	POINT (61.52680905 55.16084245)	Тракторозаводский район
405767	160657	2	55.16482095	61.46779	POINT (61.46779 55.16482095)	Тракторозаводский район
629446	249674	5	55.177322966	61.523637457	POINT (61.523637457 55.177322966)	Тракторозаводский район
746017	296062	3	55.182666182	61.440245027	POINT (61.440245027 55.182666182)	Тракторозаводский район
705266	279847	2	55.180518848	61.452563226	POINT (61.452563226 55.180518848)	Тракторозаводский район
535613	212282	5	55.173745473	61.426101945	POINT (61.426101945 55.173745473)	Тракторозаводский район
724043	287323	4	55.181230737	61.431474412	POINT (61.431474412 55.181230737)	Тракторозаводский район
644447	255642	5	55.17792778	61.523908823	POINT (61.523908823 55.17792778)	Тракторозаводский район
371489	147043	5	55.160590538	61.458901351	POINT (61.458901351 55.160590538)	Тракторозаводский район
434323	171972	4	55.167951943	61.522243037	POINT (61.522243037 55.167951943)	Тракторозаводский район
758849	301158	3	55.18359298	61.482270034	POINT (61.482270034 55.18359298)	Тракторозаводский район
640510	254076	1	55.177687495	61.483049843	POINT (61.483049843 55.177687495)	Тракторозаводский район
542393	214988	5	55.174070095	61.4850704	POINT (61.4850704 55.174070095)	Тракторозаводский район
797026	316337	2	55.185683928	61.474164977	POINT (61.474164977 55.185683928)	Тракторозаводский район
438660	173698	4	55.16824822	61.516742796	POINT (61.516742796 55.16824822)	Тракторозаводский район
694048	275395	5	55.179963111	61.458784769	POINT (61.458784769 55.179963111)	Тракторозаводский район
396511	156983	8	55.163198143	61.453046608	POINT (61.453046608 55.163198143)	Тракторозаводский район
948768	376616	4	55.195694163	61.479422895	POINT (61.479422895 55.195694163)	Тракторозаводский район
426512	168869	3	55.167410231	61.516542093	POINT (61.516542093 55.167410231)	Тракторозаводский район
883294	350609	4	55.190809893	61.477127881	POINT (61.477127881 55.190809893)	Тракторозаводский район
672717	266899	4	55.179164606	61.44466349	POINT (61.44466349 55.179164606)	Тракторозаводский район
796728	316218	5	55.185633713	61.471585234	POINT (61.471585234 55.185633713)	Тракторозаводский район
642641	254924	6	55.177771987	61.451992001	POINT (61.451992001 55.177771987)	Тракторозаводский район
528371	209408	2	55.173339371	61.554774609	POINT (61.554774609 55.173339371)	Тракторозаводский район
507801	201223	3	55.1722333	61.45138115	POINT (61.45138115 55.1722333)	Тракторозаводский район
669653	265683	3	55.178975595	61.434055845	POINT (61.434055845 55.178975595)	Тракторозаводский район
535763	212348	3	55.173745473	61.426101945	POINT (61.426101945 55.173745473)	Тракторозаводский район
584204	231643	3	55.175885074	61.431667523	POINT (61.431667523 55.175885074)	Тракторозаводский район
815216	323553	8	55.186883263	61.471918867	POINT (61.471918867 55.186883263)	Тракторозаводский район
558154	221259	3	55.175008781	61.476544016	POINT (61.476544016 55.175008781)	Тракторозаводский район
671763	266524	3	55.179133728	61.48770196	POINT (61.48770196 55.179133728)	Тракторозаводский район
744442	295434	3	55.182485025	61.446484274	POINT (61.446484274 55.182485025)	Тракторозаводский район
548748	217509	4	55.174564352	61.434520876	POINT (61.434520876 55.174564352)	Тракторозаводский район
492849	195274	3	55.171578858	61.531384972	POINT (61.531384972 55.171578858)	Тракторозаводский район
572393	226941	5	55.175421206	61.525234069	POINT (61.525234069 55.175421206)	Тракторозаводский район
504546	199931	4	55.172122219	61.550268058	POINT (61.550268058 55.172122219)	Тракторозаводский район
809960	321474	1	55.186408	61.46756	POINT (61.46756 55.186408)	Тракторозаводский район
754745	299535	3	55.183248265	61.440884556	POINT (61.440884556 55.183248265)	Тракторозаводский район
473698	187649	3	55.170645194	61.523274417	POINT (61.523274417 55.170645194)	Тракторозаводский район
491244	194630	5	55.1714894	61.468839	POINT (61.468839 55.1714894)	Тракторозаводский район
505866	200453	7	55.172142637	61.545884405	POINT (61.545884405 55.172142637)	Тракторозаводский район
537473	213029	4	55.173841895	61.550892228	POINT (61.550892228 55.173841895)	Тракторозаводский район
431330	170775	4	55.167897862	61.450985713	POINT (61.450985713 55.167897862)	Тракторозаводский район
591860	234689	3	55.1760802	61.4613207	POINT (61.4613207 55.1760802)	Тракторозаводский район
409317	162061	7	55.165343886	61.466271885	POINT (61.466271885 55.165343886)	Тракторозаводский район
440684	174506	3	55.168410026	61.471007905	POINT (61.471007905 55.168410026)	Тракторозаводский район
715397	283890	2	55.180847582	61.434848632	POINT (61.434848632 55.180847582)	Тракторозаводский район
591294	234468	3	55.176076877	61.429628717	POINT (61.429628717 55.176076877)	Тракторозаводский район
394609	156224	3	55.162941878	61.441025747	POINT (61.441025747 55.162941878)	Тракторозаводский район
468413	185543	3	55.170210415	61.469921813	POINT (61.469921813 55.170210415)	Тракторозаводский район
519617	205926	7	55.172696416	61.49110608	POINT (61.49110608 55.172696416)	Тракторозаводский район
398707	157852	2	55.163586001	61.439097228	POINT (61.439097228 55.163586001)	Тракторозаводский район
366965	145246	5	55.160191776	61.438680718	POINT (61.438680718 55.160191776)	Тракторозаводский район
760831	301952	2	55.183753618	61.473182507	POINT (61.473182507 55.183753618)	Тракторозаводский район
410369	162478	1	55.16547071	61.448968533	POINT (61.448968533 55.16547071)	Тракторозаводский район
595512	236153	1	55.1761599	61.44692995	POINT (61.44692995 55.1761599)	Тракторозаводский район
453019	179418	2	55.169376884	61.451800183	POINT (61.451800183 55.169376884)	Тракторозаводский район
666452	264407	5	55.1787756	61.4269983	POINT (61.4269983 55.1787756)	Тракторозаводский район
552896	219165	2	55.17479075	61.4856209	POINT (61.4856209 55.17479075)	Тракторозаводский район
744923	295630	3	55.18255159	61.482942264	POINT (61.482942264 55.18255159)	Тракторозаводский район
533082	211280	3	55.173631096	61.4837697	POINT (61.4837697 55.173631096)	Тракторозаводский район
413730	163808	3	55.165924993	61.468971422	POINT (61.468971422 55.165924993)	Тракторозаводский район
445691	176496	2	55.16883485	61.525634	POINT (61.525634 55.16883485)	Тракторозаводский район
496955	196905	4	55.171828208	61.436413019	POINT (61.436413019 55.171828208)	Тракторозаводский район
389926	154360	5	55.162443263	61.440747808	POINT (61.440747808 55.162443263)	Тракторозаводский район
602581	238964	4	55.176483111	61.46471443	POINT (61.46471443 55.176483111)	Тракторозаводский район
632089	250713	4	55.177398507	61.457188573	POINT (61.457188573 55.177398507)	Тракторозаводский район
657689	260916	3	55.1783677	61.47246	POINT (61.47246 55.1783677)	Тракторозаводский район
560710	222274	3	55.175121209	61.457647464	POINT (61.457647464 55.175121209)	Тракторозаводский район
698169	277030	3	55.1801072	61.4463063	POINT (61.4463063 55.1801072)	Тракторозаводский район
534706	211936	3	55.173680114	61.486246378	POINT (61.486246378 55.173680114)	Тракторозаводский район
661596	262477	3	55.178605522	61.432340776	POINT (61.432340776 55.178605522)	Тракторозаводский район
365574	144690	2	55.159979538	61.447354392	POINT (61.447354392 55.159979538)	Тракторозаводский район
774775	307496	4	55.184551301	61.483780535	POINT (61.483780535 55.184551301)	Тракторозаводский район
522786	207186	6	55.172897202	61.551467222	POINT (61.551467222 55.172897202)	Тракторозаводский район
490895	194492	1	55.171467349	61.470471144	POINT (61.470471144 55.171467349)	Тракторозаводский район
813885	323035	6	55.186671519	61.472744985	POINT (61.472744985 55.186671519)	Тракторозаводский район
456215	180692	5	55.169498968	61.439619525	POINT (61.439619525 55.169498968)	Тракторозаводский район
387270	153302	3	55.162174024	61.45434304	POINT (61.45434304 55.162174024)	Тракторозаводский район
441744	174926	2	55.168530517	61.520325728	POINT (61.520325728 55.168530517)	Тракторозаводский район
620142	245962	3	55.17689385	61.43317735	POINT (61.43317735 55.17689385)	Тракторозаводский район
425644	168523	7	55.167296182	61.520119608	POINT (61.520119608 55.167296182)	Тракторозаводский район
450189	178289	4	55.1692665	61.53271135	POINT (61.53271135 55.1692665)	Тракторозаводский район
453083	179446	3	55.169376884	61.451800183	POINT (61.451800183 55.169376884)	Тракторозаводский район
553016	219215	3	55.17479075	61.4856209	POINT (61.4856209 55.17479075)	Тракторозаводский район
526645	208724	4	55.173133889	61.471919526	POINT (61.471919526 55.173133889)	Тракторозаводский район
953515	378498	5	55.196107029	61.482890862	POINT (61.482890862 55.196107029)	Тракторозаводский район
369519	146264	3	55.160415954	61.434173128	POINT (61.434173128 55.160415954)	Тракторозаводский район
956938	379864	1	55.19627315	61.4760036	POINT (61.4760036 55.19627315)	Тракторозаводский район
413218	163600	3	55.165811652	61.465344183	POINT (61.465344183 55.165811652)	Тракторозаводский район
395938	156752	2	55.163047717	61.440128188	POINT (61.440128188 55.163047717)	Тракторозаводский район
637044	252690	7	55.177555253	61.453952234	POINT (61.453952234 55.177555253)	Тракторозаводский район
699508	277566	3	55.18020095	61.48652365	POINT (61.48652365 55.18020095)	Тракторозаводский район
943438	374495	2	55.195236977	61.4836359	POINT (61.4836359 55.195236977)	Тракторозаводский район
630959	250266	3	55.177357046	61.464438312	POINT (61.464438312 55.177357046)	Тракторозаводский район
365460	144646	1	55.159979538	61.447354392	POINT (61.447354392 55.159979538)	Тракторозаводский район
463743	183682	3	55.170031582	61.441751553	POINT (61.441751553 55.170031582)	Тракторозаводский район
458346	181538	2	55.169611493	61.535122573	POINT (61.535122573 55.169611493)	Тракторозаводский район
706221	280235	1	55.18054285	61.43951535	POINT (61.43951535 55.18054285)	Тракторозаводский район
616910	244671	4	55.17679007	61.4868217	POINT (61.4868217 55.17679007)	Тракторозаводский район
484128	191798	2	55.171210856	61.52785692	POINT (61.52785692 55.171210856)	Тракторозаводский район
758628	301076	6	55.183569514	61.450705629	POINT (61.450705629 55.183569514)	Тракторозаводский район
380729	150712	5	55.1616583	61.444853804	POINT (61.444853804 55.1616583)	Тракторозаводский район
745323	295782	3	55.18255159	61.482942264	POINT (61.482942264 55.18255159)	Тракторозаводский район
472366	187114	4	55.170511789	61.462988374	POINT (61.462988374 55.170511789)	Тракторозаводский район
554072	219632	2	55.17485361	61.440130251	POINT (61.440130251 55.17485361)	Тракторозаводский район
441960	175016	5	55.168560588	61.45020666	POINT (61.45020666 55.168560588)	Тракторозаводский район
460617	182439	3	55.169742811	61.516460128	POINT (61.516460128 55.169742811)	Тракторозаводский район
744933	295632	4	55.18255159	61.482942264	POINT (61.482942264 55.18255159)	Тракторозаводский район
365670	144730	3	55.159979538	61.447354392	POINT (61.447354392 55.159979538)	Тракторозаводский район
943319	374448	4	55.195236977	61.4836359	POINT (61.4836359 55.195236977)	Тракторозаводский район
512463	203079	4	55.172452506	61.550985707	POINT (61.550985707 55.172452506)	Тракторозаводский район
704343	279485	6	55.180480485	61.448594902	POINT (61.448594902 55.180480485)	Тракторозаводский район
537901	213201	3	55.173862206	61.5499558	POINT (61.5499558 55.173862206)	Тракторозаводский район
591672	234616	2	55.1760802	61.4613207	POINT (61.4613207 55.1760802)	Тракторозаводский район
556785	220719	2	55.174906684	61.453752164	POINT (61.453752164 55.174906684)	Тракторозаводский район
550546	218225	4	55.174655631	61.517799728	POINT (61.517799728 55.174655631)	Тракторозаводский район
494849	196064	1	55.171714431	61.45711207	POINT (61.45711207 55.171714431)	Тракторозаводский район
762635	302665	4	55.183911815	61.449519922	POINT (61.449519922 55.183911815)	Тракторозаводский район
633947	251460	6	55.177441379	61.450400888	POINT (61.450400888 55.177441379)	Тракторозаводский район
916544	363787	8	55.193302934	61.482541361	POINT (61.482541361 55.193302934)	Тракторозаводский район
462930	183362	1	55.16994345	61.46521415	POINT (61.46521415 55.16994345)	Тракторозаводский район
545333	216153	4	55.174250332	61.472232716	POINT (61.472232716 55.174250332)	Тракторозаводский район
507873	201249	2	55.1722333	61.45138115	POINT (61.45138115 55.1722333)	Тракторозаводский район
406695	161022	3	55.164958545	61.434998518	POINT (61.434998518 55.164958545)	Тракторозаводский район
406787	161057	1	55.164978982	61.529973053	POINT (61.529973053 55.164978982)	Тракторозаводский район
946825	375838	6	55.195581396	61.481188754	POINT (61.481188754 55.195581396)	Тракторозаводский район
419405	166051	2	55.166619781	61.447471069	POINT (61.447471069 55.166619781)	Тракторозаводский район
745074	295686	5	55.18255159	61.482942264	POINT (61.482942264 55.18255159)	Тракторозаводский район
549228	217703	4	55.174587255	61.47564995	POINT (61.47564995 55.174587255)	Тракторозаводский район
618303	245231	3	55.17682135	61.45343065	POINT (61.45343065 55.17682135)	Тракторозаводский район
384292	152120	3	55.16199228	61.458610154	POINT (61.458610154 55.16199228)	Тракторозаводский район
498782	197633	3	55.171878288	61.468949922	POINT (61.468949922 55.171878288)	Тракторозаводский район
772227	306485	2	55.1843991	61.4732451	POINT (61.4732451 55.1843991)	Тракторозаводский район
943082	374353	4	55.195236977	61.4836359	POINT (61.4836359 55.195236977)	Тракторозаводский район
533998	211649	1	55.173648185	61.525669789	POINT (61.525669789 55.173648185)	Тракторозаводский район
712890	282887	5	55.180784209	61.485278499	POINT (61.485278499 55.180784209)	Тракторозаводский район
428859	169793	4	55.167621581	61.521445693	POINT (61.521445693 55.167621581)	Тракторозаводский район
932575	370169	2	55.194803537	61.480458394	POINT (61.480458394 55.194803537)	Тракторозаводский район
535053	212067	4	55.173680114	61.486246378	POINT (61.486246378 55.173680114)	Тракторозаводский район
676802	268531	4	55.179329335	61.45732375	POINT (61.45732375 55.179329335)	Тракторозаводский район
957294	380004	4	55.19627315	61.4760036	POINT (61.4760036 55.19627315)	Тракторозаводский район
911540	361806	3	55.192987627	61.48565429	POINT (61.48565429 55.192987627)	Тракторозаводский район
381091	150856	3	55.161675666	61.436776962	POINT (61.436776962 55.161675666)	Тракторозаводский район
720077	285736	1	55.18105704	61.483895709	POINT (61.483895709 55.18105704)	Тракторозаводский район
852491	338364	5	55.189189048	61.483916356	POINT (61.483916356 55.189189048)	Тракторозаводский район
820493	325647	4	55.187190146	61.469567322	POINT (61.469567322 55.187190146)	Тракторозаводский район
535272	212156	3	55.173680114	61.486246378	POINT (61.486246378 55.173680114)	Тракторозаводский район
706219	280233	2	55.18054285	61.43951535	POINT (61.43951535 55.18054285)	Тракторозаводский район
534073	211677	2	55.173662166	61.450317597	POINT (61.450317597 55.173662166)	Тракторозаводский район
661432	262413	2	55.17860246	61.433244774	POINT (61.433244774 55.17860246)	Тракторозаводский район
624613	247743	3	55.177134484	61.449725966	POINT (61.449725966 55.177134484)	Тракторозаводский район
426276	168767	3	55.167409458	61.439965794	POINT (61.439965794 55.167409458)	Тракторозаводский район
574119	227627	3	55.175468127	61.442268095	POINT (61.442268095 55.175468127)	Тракторозаводский район
622491	246895	5	55.17703257	61.484762457	POINT (61.484762457 55.17703257)	Тракторозаводский район
568473	225382	3	55.175238863	61.524046153	POINT (61.524046153 55.175238863)	Тракторозаводский район
533339	211381	2	55.173631096	61.4837697	POINT (61.4837697 55.173631096)	Тракторозаводский район
956897	379846	3	55.19627315	61.4760036	POINT (61.4760036 55.19627315)	Тракторозаводский район
416332	164831	4	55.166377306	61.468054042	POINT (61.468054042 55.166377306)	Тракторозаводский район
594322	235677	5	55.176130209	61.451591458	POINT (61.451591458 55.176130209)	Тракторозаводский район
507815	201228	2	55.1722333	61.45138115	POINT (61.45138115 55.1722333)	Тракторозаводский район
686040	272205	3	55.179622145	61.464532991	POINT (61.464532991 55.179622145)	Тракторозаводский район
550731	218302	2	55.174655631	61.517799728	POINT (61.517799728 55.174655631)	Тракторозаводский район
662433	262803	5	55.178613993	61.486725348	POINT (61.486725348 55.178613993)	Тракторозаводский район
670519	266025	5	55.179044764	61.460448994	POINT (61.460448994 55.179044764)	Тракторозаводский район
362071	143311	3	55.159502251	61.448631637	POINT (61.448631637 55.159502251)	Тракторозаводский район
474504	187967	5	55.170724624	61.449217449	POINT (61.449217449 55.170724624)	Тракторозаводский район
486784	192857	4	55.171308189	61.464270258	POINT (61.464270258 55.171308189)	Тракторозаводский район
665316	263957	2	55.17869551	61.463764265	POINT (61.463764265 55.17869551)	Тракторозаводский район
414966	164288	4	55.16620475	61.46224315	POINT (61.46224315 55.16620475)	Тракторозаводский район
852509	338374	2	55.189189048	61.483916356	POINT (61.483916356 55.189189048)	Тракторозаводский район
389598	154233	2	55.162403245	61.457880809	POINT (61.457880809 55.162403245)	Тракторозаводский район
953487	378486	3	55.196107029	61.482890862	POINT (61.482890862 55.196107029)	Тракторозаводский район
526594	208701	1	55.173133889	61.471919526	POINT (61.471919526 55.173133889)	Тракторозаводский район
620794	246221	4	55.1769201	61.4724635	POINT (61.4724635 55.1769201)	Тракторозаводский район
814888	323429	4	55.186837122	61.466255642	POINT (61.466255642 55.186837122)	Тракторозаводский район
462675	183260	2	55.169902016	61.467750272	POINT (61.467750272 55.169902016)	Тракторозаводский район
491087	194574	5	55.171481528	61.482649156	POINT (61.482649156 55.171481528)	Тракторозаводский район
461535	182806	4	55.169834382	61.517192738	POINT (61.517192738 55.169834382)	Тракторозаводский район
410973	162715	5	55.165573108	61.447285117	POINT (61.447285117 55.165573108)	Тракторозаводский район
966710	383755	2	55.197013469	61.473859208	POINT (61.473859208 55.197013469)	Тракторозаводский район
355131	140562	1	55.158475219	61.446420351	POINT (61.446420351 55.158475219)	Тракторозаводский район
705464	279931	3	55.180518848	61.452563226	POINT (61.452563226 55.180518848)	Тракторозаводский район
498908	197681	4	55.171898199	61.470091383	POINT (61.470091383 55.171898199)	Тракторозаводский район
395988	156774	3	55.163047717	61.440128188	POINT (61.440128188 55.163047717)	Тракторозаводский район
406575	160972	1	55.164926363	61.460240498	POINT (61.460240498 55.164926363)	Тракторозаводский район
408947	161912	2	55.165334067	61.468985854	POINT (61.468985854 55.165334067)	Тракторозаводский район
