	sp_id	sp_hh_id	age	sex	work_id
1086568	821480	431251	37	F	68456
1086630	1126158	431280	72	F	X
1086631	750026	431280	30	F	68460
1086632	143981	431280	19	M	68460
1086633	487634	431280	65	M	X
1086634	481697	431280	64	M	X
1086635	638498	431280	12	F	86
1086636	1126157	431280	72	F	X
1086669	327850	431295	42	M	68462
1086891	897249	431385	45	F	68476
1086892	56769	431385	7	M	31
1086893	897248	431385	45	F	68476
1086894	155100	431385	21	M	68476
1086895	508981	431385	69	M	X
1086896	1102087	431385	69	F	X
1087055	779432	431443	33	F	68485
1087056	779433	431443	33	F	68485
1087057	125635	431443	16	M	97
1087058	1154145	431443	79	F	X
1087075	1057260	431452	64	F	X
1087076	1057259	431452	64	F	X
1087077	955320	431452	52	F	68486
1087142	599243	431480	7	F	54
1087143	575069	431480	4	F	X
1087144	530541	431480	75	M	X
1087205	710068	431504	24	F	68492
1087206	976823	431504	55	F	68492
1087303	591009	431544	6	F	X
1087304	992083	431544	57	F	68499
1087305	906281	431544	46	F	68499
1087306	273077	431544	36	M	68499
1087459	1175647	431607	84	F	X
1087460	203239	431607	29	M	68509
1087461	138279	431607	18	M	68509
1087462	138278	431607	18	M	68509
1087463	252129	431607	34	M	68509
1087848	56772	431758	7	M	92
1087849	375228	431758	48	M	68530
1087850	56771	431758	7	M	31
1087878	1028789	431769	61	F	X
1087896	1009555	431778	59	F	68532
1087897	119284	431778	15	M	105
1087898	119283	431778	15	M	86
1087899	119282	431778	15	M	98
1087928	262663	431792	35	M	68534
1087929	1066489	431792	65	F	X
1087961	923525	431804	48	F	68536
1087962	923526	431804	48	F	68536
1088009	1000740	431826	58	F	68539
1088010	382549	431826	49	M	68539
1088011	800765	431826	35	F	68539
1088012	1000742	431826	58	F	68539
1088128	112621	431874	14	M	31
1088129	704732	431874	23	F	68547
1088130	623727	431874	10	F	67
1088164	671048	431885	17	F	6
1088165	671047	431885	17	F	54
1088189	447284	431894	59	M	X
1088190	447283	431894	59	M	X
1088191	447282	431894	59	M	X
1088192	447281	431895	59	M	X
1088193	800767	431895	35	F	68550
1088194	24134	431895	3	M	X
1088195	800768	431895	35	F	68550
1088196	241379	431895	33	M	68550
1088197	389634	431895	50	M	68550
1088234	1132450	431911	73	F	X
1088235	409622	431911	53	M	68553
1088236	1085155	431911	67	F	X
1088237	65381	431911	8	M	6
1088288	481709	431932	64	M	X
1088289	538019	431932	81	M	X
1088290	539555	431932	82	M	X
1088291	888174	431932	44	F	68556
1088312	790026	431941	34	F	68559
1088313	105528	431941	13	M	101
1088385	582958	431971	5	F	X
1088386	112623	431971	14	M	31
1088387	582959	431971	5	F	X
1088447	1102097	431994	69	F	X
1088448	582960	431994	5	F	X
1088490	841615	432011	39	F	68567
1088491	733945	432011	28	F	68568
1088559	344096	432038	44	M	68573
1088560	203244	432038	29	M	68574
1088561	31322	432038	4	M	X
1088602	768906	432061	32	F	68576
1088603	1126172	432061	72	F	X
1088800	440390	432135	58	M	X
1088801	262669	432135	35	M	68588
1088802	704736	432135	23	F	68588
1088861	82638	432158	10	M	101
1089029	447286	432225	59	M	X
1089030	923533	432225	48	F	68602
1089031	869827	432225	42	F	68603
1089032	241386	432225	33	M	68603
1089092	1118208	432252	71	F	X
1089093	1066499	432252	65	F	X
1089094	530544	432252	75	M	X
1089125	645717	432265	13	F	74
1089126	984146	432265	56	F	68609
1089127	90456	432265	11	M	94
1089232	733952	432303	28	F	68615
1089233	1093618	432303	68	F	X
1089234	166023	432303	23	M	68616
1089283	112628	432320	14	M	97
1089297	396723	432327	51	M	68618
1089298	396724	432327	51	M	68618
1089299	638524	432327	12	F	87
1089300	638523	432327	12	F	86
1089301	638522	432327	12	F	36
1089302	396722	432327	51	M	68618
1089348	733953	432347	28	F	68621
1089349	310668	432347	40	M	68621
1089500	750047	432408	30	F	68630
1089501	504050	432408	68	M	X
1089502	132176	432408	17	M	31
1089503	1171879	432409	83	F	X
1089504	790033	432409	34	F	68630
1089505	421711	432409	55	M	68631
1089506	421710	432409	55	M	68631
1089507	682901	432409	19	F	68631
1089598	359985	432447	46	M	68638
1089599	461932	432447	61	M	X
1089600	1132455	432447	73	F	X
1089711	1047826	432488	63	F	X
1089712	241393	432488	33	M	68645
1089713	241394	432488	33	M	68646
1089884	487648	432558	65	M	X
1089885	623737	432558	10	F	110
1089886	421713	432558	55	M	68655
1089887	562032	432558	2	F	X
1089888	74227	432558	9	M	76
1089889	74226	432558	9	M	112
1089890	1018866	432558	60	F	68655
1090067	879004	432628	43	F	68667
1090099	550700	432640	0	F	X
1090100	550699	432640	0	F	X
1090101	241396	432640	33	M	68669
1090102	241395	432640	33	M	68669
1090262	1110436	432707	70	F	X
1090263	143999	432707	19	M	68679
1090264	962531	432707	53	F	68679
1090265	897275	432707	45	F	68679
1090266	382570	432707	49	M	68679
1090366	811153	432745	36	F	68684
1090367	811154	432745	36	F	68684
1090368	811155	432745	36	F	68684
1090411	74228	432764	9	M	110
1090412	508994	432764	69	M	X
1090413	48040	432764	6	M	X
1090441	301938	432780	39	M	68690
1090442	984151	432780	56	F	68690
1090443	733961	432780	28	F	68690
1090541	1047833	432820	63	F	X
1090549	468828	432824	62	M	X
1090550	508996	432824	69	M	X
1090551	508995	432824	69	M	X
1090646	1178737	432863	85	F	X
1090647	1178736	432863	85	F	X
1090648	409638	432863	53	M	68704
1090649	1085179	432863	67	F	X
1090816	433818	432930	57	M	X
1090817	888190	432930	44	F	68716
1090818	367822	432930	47	M	68716
1091006	1028813	433005	61	F	X
1091007	1028812	433005	61	F	X
1091008	155125	433005	21	M	68728
1091009	155126	433005	21	M	68728
1091058	389654	433023	50	M	68731
1091059	11412	433023	1	M	X
1091060	221225	433023	31	M	68731
1091281	790049	433114	34	F	68743
1091282	1126193	433114	72	F	X
1091326	658805	433135	15	F	94
1091327	704757	433135	23	F	68745
1091328	704758	433135	23	F	68745
1091329	375242	433135	48	M	68745
1091330	375241	433135	48	M	68746
1091331	375240	433135	48	M	68746
1091441	252173	433179	34	M	68752
1091442	1110444	433179	70	F	X
1091573	112648	433229	14	M	67
1091670	688440	433268	20	F	68767
1091671	1102121	433268	69	F	X
1091672	1102122	433268	69	F	X
1091919	906317	433369	46	F	68781
1091920	138305	433369	18	M	68781
1091921	1186086	433369	90	F	X
1091964	481726	433389	64	M	X
1091996	750070	433406	30	F	68784
1091997	750071	433406	30	F	68784
1091998	652609	433406	14	F	97
1091999	90475	433406	11	M	112
1092000	750072	433406	30	F	68784
1092049	615922	433430	9	F	6
1092050	915069	433430	47	F	68787
1092051	542786	433430	85	M	X
1092052	24155	433430	3	M	X
1092053	24156	433430	3	M	X
1092054	591032	433430	6	F	X
1092095	984162	433445	56	F	68789
1092096	1154151	433445	79	F	X
1092171	171262	433477	24	M	68796
1092172	171260	433477	24	M	68796
1092173	273115	433477	36	M	68796
1092174	403287	433477	52	M	68796
1092175	403286	433477	52	M	68796
1092242	211763	433502	30	M	68801
1092243	48052	433502	6	M	X
1092244	211764	433502	30	M	68801
1092245	11414	433502	1	M	X
1092246	906318	433502	46	F	68801
1092576	396744	433626	51	M	68821
1092728	221246	433690	31	M	68832
1092729	221245	433690	31	M	68832
1092730	615926	433690	9	F	105
1092731	615927	433690	9	F	74
1092732	615928	433690	9	F	92
1092747	39510	433697	5	M	X
1092748	39511	433697	5	M	X
1092749	39512	433697	5	M	X
1092750	39513	433697	5	M	X
1093141	119310	433852	15	M	54
1093142	119309	433852	15	M	92
1093143	119308	433852	15	M	87
1093144	119307	433852	15	M	6
1093201	1028822	433876	61	F	X
1093202	221250	433876	31	M	68859
1093203	5463	433876	0	M	X
1093204	851042	433876	40	F	68860
1093205	575099	433876	4	F	X
1093215	1143932	433882	75	F	X
1093216	221248	433882	31	M	68860
1093217	591042	433882	6	F	X
1093312	879033	433922	43	F	68867
1093313	1085197	433922	67	F	X
1093314	409650	433922	53	M	68867
1093315	1085196	433922	67	F	X
1093613	623764	434041	10	F	58
1093614	231007	434041	32	M	68884
1093615	897311	434041	45	F	68885
1093616	568354	434041	3	F	X
1093617	750081	434041	30	F	68885
1093618	273128	434041	36	M	68885
1093755	631274	434099	11	F	21
1093756	427710	434099	56	M	X
1093757	352094	434099	45	M	68894
1093934	5467	434169	0	M	X
1093935	591043	434169	6	F	X
1093936	591044	434169	6	F	X
1093937	56821	434169	7	M	97
1093968	48061	434183	6	M	X
1093969	688457	434183	20	F	68905
1093970	1118239	434183	71	F	X
1093991	319604	434192	41	M	68908
1093992	319605	434192	41	M	68908
1093993	82671	434192	10	M	74
1094199	969731	434272	54	F	68920
1094200	562046	434272	2	F	X
1094225	319608	434286	41	M	68922
1094226	48064	434286	6	M	X
1094227	1118245	434286	71	F	X
1094228	1118244	434286	71	F	X
1094314	273131	434320	36	M	68929
1094315	262725	434320	35	M	68929
1094316	262724	434320	35	M	68929
1094317	1009606	434320	59	F	68930
1094380	888210	434347	44	F	68933
1094381	336149	434347	43	M	68933
1094382	1028828	434347	61	F	X
1094383	721403	434347	26	F	68933
1094546	631280	434411	11	F	21
1094547	252189	434411	34	M	68943
1094548	550727	434411	0	F	X
1094549	375262	434411	48	M	68943
1094905	583011	434561	5	F	X
1094906	144021	434561	19	M	68962
1094907	144022	434561	19	M	68963
1094908	144023	434561	19	M	68963
1095004	292898	434594	38	M	68969
1095005	211783	434594	30	M	68969
1095006	562049	434594	2	F	X
1095007	631281	434594	11	F	54
1095157	1143944	434653	75	F	X
1095158	375266	434653	48	M	68978
1095159	375267	434653	48	M	68978
1095306	568363	434712	3	F	X
1095307	468851	434712	62	M	X
1095308	203290	434712	29	M	68991
1095309	1047868	434712	63	F	X
1095310	1047869	434712	63	F	X
1095311	1047870	434712	63	F	X
1095321	992125	434716	57	F	68992
1095322	39535	434716	5	M	X
1095323	39534	434716	5	M	X
1095324	1162833	434716	81	F	X
1095325	1162832	434716	81	F	X
1095326	759423	434716	31	F	68992
1095383	252202	434741	34	M	68997
1095384	897324	434741	45	F	68998
1095389	98065	434744	12	M	67
1095390	631283	434744	11	F	87
1095391	542788	434744	85	M	X
1095392	98066	434744	12	M	112
1095473	1018910	434781	60	F	69004
1095474	1018911	434781	60	F	69004
1095475	969741	434781	54	F	69004
1095476	1147155	434781	76	F	X
1095477	481745	434781	64	M	X
1095478	481746	434781	64	M	X
1095479	481747	434781	64	M	X
1095490	682932	434790	19	F	69004
1095491	682931	434790	19	F	69005
1095492	790087	434790	34	F	69005
1095493	1018909	434790	60	F	69005
1095496	31375	434792	4	M	X
1095497	241447	434792	33	M	69005
1095498	415615	434792	54	M	69005
1095565	1102153	434823	69	F	X
1095566	860794	434823	41	F	69009
1095567	367854	434823	47	M	69009
1095568	360027	434823	46	M	69009
1095569	48069	434823	6	M	X
1095752	1018913	434890	60	F	69019
1095753	1018912	434890	60	F	69019
1095754	1057342	434890	64	F	X
1095755	631285	434890	11	F	36
1095756	252210	434890	34	M	69020
1095757	252209	434890	34	M	69020
1095758	252208	434890	34	M	69020
1095893	556267	434947	1	F	X
1095992	1143948	434987	75	F	X
1095993	750097	434987	30	F	69034
1096113	599288	435030	7	F	94
1096131	481749	435040	64	M	X
1096208	468859	435073	62	M	X
1096209	189350	435073	27	M	69048
1096210	189349	435073	27	M	69048
1096211	562054	435073	2	F	X
1096212	241455	435073	33	M	69048
1096213	699180	435073	22	F	69048
1096214	955368	435073	52	F	69048
1096215	415621	435073	54	M	69049
1096216	144029	435073	19	M	69049
1096217	440444	435073	58	M	X
1096257	1018918	435090	60	F	69052
1096258	262747	435090	35	M	69052
1096259	1018919	435090	60	F	69052
1096291	98075	435104	12	M	105
1096292	499078	435104	67	M	X
1096293	1085220	435104	67	F	X
1096317	768964	435113	32	F	69057
1096318	344145	435113	44	M	69057
1096341	841661	435126	39	F	69059
1096342	699182	435126	22	F	69059
1096343	699181	435126	22	F	69059
1096344	176817	435126	25	M	69060
1096425	800831	435160	35	F	69064
1096426	1066561	435160	65	F	X
1096427	1066560	435160	65	F	X
1096428	189352	435160	27	M	69064
1096429	821546	435160	37	F	69064
1096456	447324	435169	59	M	X
1096457	203304	435170	29	M	69066
1096458	1154161	435170	79	F	X
1096459	144031	435170	19	M	69067
1096460	144030	435170	19	M	69067
1096486	536367	435181	80	M	X
1096487	1102158	435181	69	F	X
1096499	962569	435189	53	F	69069
1096500	790097	435189	34	F	69069
1096514	74263	435193	9	M	98
1096515	741791	435193	29	F	69070
1096516	790095	435193	34	F	69070
1096517	292903	435193	38	M	69070
1096518	360032	435193	46	M	69070
1096551	1132488	435207	73	F	X
1096552	65437	435207	8	M	74
1096553	367860	435207	47	M	69072
1096581	750101	435220	30	F	69074
1096582	319630	435220	41	M	69074
1096583	319629	435220	41	M	69074
1096584	319628	435220	41	M	69074
1096591	800835	435223	35	F	69075
1096592	203305	435223	29	M	69075
1096593	607602	435223	8	F	97
1096594	962570	435223	53	F	69075
1096635	454361	435240	60	M	X
1096636	195727	435240	28	M	69077
1096637	1085222	435240	67	F	X
1096638	82700	435240	10	M	21
1096639	1151396	435240	78	F	X
1096687	733994	435260	28	F	69080
1096688	468865	435260	62	M	X
1096689	468864	435260	62	M	X
1096690	396768	435260	51	M	69080
1096772	645762	435301	13	F	21
1096773	645761	435301	13	F	92
1096774	182879	435301	26	M	69087
1096810	421742	435314	55	M	69091
1096811	421741	435314	55	M	69091
1096812	421740	435314	55	M	69091
1096861	327915	435333	42	M	69095
1096862	327914	435333	42	M	69095
1096863	841667	435333	39	F	69095
1096864	841666	435333	39	F	69095
1096976	74268	435373	9	M	6
1096977	273150	435373	36	M	69101
1097166	1126236	435450	72	F	X
1097167	1126235	435450	72	F	X
1097331	125695	435524	16	M	86
1097332	17483	435524	2	M	X
1097333	17484	435524	2	M	X
1097488	1057356	435582	64	F	X
1097489	1057361	435582	64	F	X
1097506	1057357	435590	64	F	X
1097564	575130	435620	4	F	X
1097565	831982	435620	38	F	69141
1097566	575131	435620	4	F	X
1097632	623789	435647	10	F	54
1097633	623788	435647	10	F	74
1097634	962582	435647	53	F	69146
1097635	962581	435647	53	F	69146
1097636	962580	435647	53	F	69147
1097660	1132492	435655	73	F	X
1097661	1132491	435655	73	F	X
1097662	1132490	435655	73	F	X
1097677	768977	435660	32	F	69149
1097678	768976	435660	32	F	69149
1097679	768975	435660	32	F	69149
1097680	518086	435660	71	M	X
1097681	645765	435660	13	F	76
1097715	518088	435676	71	M	X
1097716	310727	435676	40	M	69150
1097717	310728	435676	40	M	69150
1097724	528107	435679	74	M	X
1097725	48090	435679	6	M	X
1097726	658843	435679	15	F	38
1097729	699187	435682	22	F	69151
1097730	699188	435682	22	F	69151
1097767	182884	435696	26	M	69153
1097768	860809	435696	41	F	69153
1097769	1151398	435696	78	F	X
1097770	90511	435696	11	M	110
1097771	90510	435697	11	M	98
1097772	90509	435697	11	M	21
1097773	90508	435697	11	M	21
1097774	90507	435697	11	M	94
1097896	1066569	435742	65	F	X
1097897	252227	435742	34	M	69161
1098003	931994	435783	49	F	69168
1098004	1126242	435783	72	F	X
1098005	1126241	435783	72	F	X
1098008	931996	435786	49	F	69168
1098009	195736	435786	28	M	69168
1098477	734004	435975	28	F	69199
1098478	273162	435975	36	M	69199
1098479	1143957	435975	75	F	X
1098483	652632	435977	14	F	92
1098484	1085231	435977	67	F	X
1098542	984212	436001	56	F	69203
1098543	367872	436001	47	M	69204
1098544	367873	436001	47	M	69204
1098545	984213	436001	56	F	69204
1098746	607623	436080	8	F	76
1098747	607624	436080	8	F	54
1098748	1102181	436080	69	F	X
1098749	671108	436080	17	F	105
1098750	1151400	436080	78	F	X
1098818	811239	436110	36	F	69222
1098819	17493	436110	2	M	X
1098820	811238	436110	36	F	69223
1098821	811237	436110	36	F	69223
1098822	575139	436110	4	F	X
1098823	509024	436110	69	M	X
1098984	915115	436174	47	F	69232
1098985	468879	436174	62	M	X
1098986	389702	436174	50	M	69232
1098987	955383	436174	52	F	69233
1099030	800859	436195	35	F	69235
1099031	897359	436195	45	F	69235
1099032	897358	436195	45	F	69235
1099033	897357	436195	45	F	69235
1099034	897356	436195	45	F	69235
1099150	976884	436242	55	F	69241
1099151	367876	436242	47	M	69241
1099152	645773	436242	13	F	87
1099177	421752	436254	55	M	69242
1099178	421751	436254	55	M	69242
1099179	367878	436254	47	M	69242
1099201	607625	436262	8	F	112
1099202	504079	436262	68	M	X
1099330	768989	436312	32	F	69252
1099331	176834	436312	25	M	69252
1099332	336188	436312	43	M	69253
1099333	144048	436312	19	M	69253
1099553	851093	436397	40	F	69266
1099554	851094	436397	40	F	69266
1099555	1110505	436397	70	F	X
1099665	851097	436443	40	F	69273
1099666	65467	436443	8	M	112
1099667	5488	436443	0	M	X
1099668	125708	436443	16	M	38
1099669	518097	436443	71	M	X
1099782	1143966	436493	75	F	X
1099783	1143967	436493	75	F	X
1099784	1075959	436493	66	F	X
1099785	623799	436493	10	F	58
1100089	360049	436615	46	M	69301
1100090	302002	436615	39	M	69301
1100091	262777	436615	35	M	69301
1100100	48103	436620	6	M	X
1100101	112695	436620	14	M	105
1100102	310748	436620	40	M	69302
1100103	90528	436620	11	M	6
1100433	750130	436755	30	F	69320
1100434	750131	436755	30	F	69320
1100435	389716	436755	50	M	69320
1100436	396789	436755	51	M	69320
1100640	48107	436832	6	M	X
1100641	440469	436832	58	M	X
1100642	939861	436832	50	F	69332
1100643	292934	436832	38	M	69333
1100644	292933	436832	38	M	69333
1100686	409687	436853	53	M	69335
1100687	677164	436853	18	F	69335
1100688	677163	436853	18	F	69335
1100762	677167	436890	18	F	69340
1100763	599313	436890	7	F	110
1100764	1175683	436890	84	F	X
1100948	74306	436960	9	M	21
1100949	74305	436960	9	M	21
1100950	74304	436960	9	M	6
1100951	421760	436960	55	M	69353
1100984	832017	436977	38	F	69356
1100985	721440	436977	26	F	69356
1101109	540862	437026	83	M	X
1101110	302015	437026	39	M	69366
1101111	1057384	437026	64	F	X
1101112	302011	437026	39	M	69366
1101113	1057385	437026	64	F	X
1101239	367896	437076	47	M	69373
1101240	704816	437076	23	F	69373
1101241	704817	437076	23	F	69373
1101242	98111	437076	12	M	110
1101247	176850	437079	25	M	69374
1101248	677169	437079	18	F	69374
1101249	481761	437079	64	M	X
1101250	409696	437079	53	M	69374
1101327	932019	437112	49	F	69379
1101328	189370	437112	27	M	69379
1101329	888252	437112	44	F	69379
1101330	888253	437112	44	F	69379
1101331	932017	437112	49	F	69380
1101332	195762	437112	28	M	69380
1101385	976896	437131	55	F	69382
1101386	39570	437131	5	M	X
1101387	568400	437131	3	F	X
1101388	568399	437131	3	F	X
1101408	1038462	437138	62	F	X
1101409	615984	437138	9	F	112
1101410	403325	437138	52	M	69382
1101411	24212	437138	3	M	X
1101439	273182	437153	36	M	69384
1101440	481762	437153	64	M	X
1101441	310755	437153	40	M	69385
1101730	82753	437268	10	M	31
1101731	688484	437268	20	F	69403
1101756	969780	437278	54	F	69406
1101757	31413	437278	4	M	X
1101758	90540	437278	11	M	38
1101796	319671	437298	41	M	69407
1101797	493628	437298	66	M	X
1101798	677171	437298	18	F	69407
1101812	1167512	437304	82	F	X
1101813	119357	437304	15	M	54
1101830	682970	437313	19	F	69409
1101831	1000851	437313	58	F	69409
1101832	352151	437313	45	M	69409
1102080	493630	437408	66	M	X
1102081	105618	437408	13	M	54
1102196	583063	437455	5	F	X
1102197	166067	437455	23	M	69431
1102198	481767	437455	64	M	X
1102199	607647	437456	8	F	58
1102200	189374	437456	27	M	69431
1102201	189373	437456	27	M	69431
1102202	415655	437456	54	M	69431
1102203	415654	437456	54	M	69431
1102204	327962	437456	42	M	69432
1102205	1075977	437456	66	F	X
1102268	869922	437486	42	F	69437
1102269	832027	437486	38	F	69437
1102290	860845	437493	41	F	69438
1102461	144067	437563	19	M	69449
1102462	1171929	437563	83	F	X
1102463	513767	437563	70	M	X
1102598	671124	437615	17	F	58
1102599	509041	437615	69	M	X
1102600	396804	437615	51	M	69459
1102601	440486	437615	58	M	X
1102602	1118287	437615	71	F	X
1102715	1118288	437660	71	F	X
1102716	638604	437660	12	F	21
1102717	727759	437660	27	F	69467
1102718	447365	437660	59	M	X
1102777	652650	437681	14	F	58
1102778	195770	437681	28	M	69470
1102779	1057402	437681	64	F	X
1102896	468897	437733	62	M	X
1102897	1066615	437733	65	F	X
1102898	189379	437733	27	M	69476
1102899	352158	437733	45	M	69476
1103133	1009673	437829	59	F	69489
1103134	221328	437829	31	M	69489
1103135	1009672	437829	59	F	69489
1103136	888261	437829	44	F	69489
1103174	1047912	437844	63	F	X
1103175	1038474	437844	62	F	X
1103176	518108	437844	71	M	X
1103177	992182	437844	57	F	69492
1103178	879114	437844	43	F	69492
1103184	664927	437848	16	F	105
1103350	939877	437916	50	F	69503
1103351	939878	437916	50	F	69503
1103352	939879	437916	50	F	69503
1103353	721448	437916	26	F	69503
1103354	992183	437916	57	F	69503
1103355	533113	437916	77	M	X
1103607	1185099	438015	89	F	X
1103608	1187059	438015	91	F	X
1103609	352167	438015	45	M	69518
1103610	645797	438015	13	F	6
1103611	923633	438015	48	F	69518
1103612	645796	438015	13	F	98
1103613	1149378	438016	77	F	X
1103614	1149379	438016	77	F	X
1103760	562098	438081	2	F	X
1103761	562097	438081	2	F	X
1103762	556302	438081	1	F	X
1103964	631337	438155	11	F	76
1103965	631338	438155	11	F	54
1103966	522179	438155	72	M	X
1103967	591114	438155	6	F	X
1103968	591113	438156	6	F	X
1103969	105638	438156	13	M	21
1103970	82773	438156	10	M	21
1103971	74329	438156	9	M	36
1103972	74330	438156	9	M	110
1103973	105639	438157	13	M	110
1103974	1047920	438157	63	F	X
1103975	1047919	438157	63	F	X
1103976	1047918	438157	63	F	X
1103985	74333	438162	9	M	6
1103986	74332	438162	9	M	74
1103987	74331	438162	9	M	6
1104112	499111	438218	67	M	X
1104113	688499	438218	20	F	69549
1104114	688500	438218	20	F	69549
1104115	1162868	438218	81	F	X
1104131	1158375	438225	80	F	X
1104132	48136	438225	6	M	X
1104133	1110539	438225	70	F	X
1104134	1162867	438225	81	F	X
1104204	327968	438252	42	M	69557
1104205	759486	438252	31	F	69557
1104206	433877	438252	57	M	X
1104247	48137	438272	6	M	X
1104248	39594	438272	5	M	X
1104249	336211	438272	43	M	69559
1104250	39593	438272	5	M	X
1104485	821629	438366	37	F	69571
1104486	5513	438366	0	M	X
1104727	992191	438461	57	F	69590
1104728	273209	438461	36	M	69590
1104948	1158376	438549	80	F	X
1104949	1158377	438549	80	F	X
1104950	241545	438549	33	M	69604
1105062	699221	438598	22	F	69612
1105063	1009687	438598	59	F	69612
1105064	1009686	438598	59	F	69612
1105065	273215	438598	36	M	69612
1105066	273216	438598	36	M	69612
1105135	415672	438628	54	M	69617
1105136	415671	438628	54	M	69617
1105137	203367	438628	29	M	69617
1105138	203366	438628	29	M	69618
1105139	203365	438628	29	M	69618
1105164	821633	438638	37	F	69619
1105165	454405	438638	60	M	X
1105200	1175692	438649	84	F	X
1105201	1175693	438649	84	F	X
1105294	166083	438685	23	M	69627
1105295	832046	438685	38	F	69627
1105299	607668	438688	8	F	76
1105300	533114	438688	77	M	X
1105334	149551	438702	20	M	69629
1105335	149552	438702	20	M	69629
1105415	832050	438737	38	F	69634
1105416	800915	438737	35	F	69635
1105417	82777	438737	10	M	112
1105418	704837	438737	23	F	69635
1105570	688508	438796	20	F	69644
1105571	1102225	438796	69	F	X
1105768	241554	438879	33	M	69655
1105769	1118309	438879	71	F	X
1105770	90571	438879	11	M	36
1105771	90569	438879	11	M	67
1105772	734046	438879	28	F	69655
1105773	1038491	438879	62	F	X
1105774	583096	438879	5	F	X
1105866	1126287	438914	72	F	X
1105867	24235	438914	3	M	X
1105868	897405	438914	45	F	69660
1105869	1000876	438914	58	F	69660
1105875	962635	438919	53	F	69661
1105876	454418	438919	60	M	X
1105877	403358	438919	52	M	69661
1106020	31432	438971	4	M	X
1106021	832052	438971	38	F	69672
1106022	211864	438971	30	M	69672
1106055	1028908	438988	61	F	X
1106056	1009692	438988	59	F	69673
1106057	664938	438988	16	F	6
1106143	616012	439024	9	F	76
1106144	769062	439024	32	F	69678
1106145	487724	439024	65	M	X
1106146	421789	439024	55	M	69678
1106147	800919	439024	35	F	69678
1106152	544700	439028	90	M	X
1106153	671138	439028	17	F	74
1106169	231097	439035	32	M	69679
1106170	65520	439035	8	M	92
1106171	17523	439035	2	M	X
1106233	82787	439059	10	M	21
1106234	1118315	439059	71	F	X
1106235	947888	439059	51	F	69684
1106236	1093727	439059	68	F	X
1106239	1132540	439062	73	F	X
1106240	525331	439062	73	M	X
1106241	252306	439062	34	M	69685
1106242	252307	439062	34	M	69685
1106243	939894	439062	50	F	69685
1106277	1038495	439077	62	F	X
1106278	541950	439077	84	M	X
1106279	48152	439077	6	M	X
1106288	906430	439083	46	F	69689
1106289	125749	439083	16	M	74
1106374	583102	439115	5	F	X
1106375	1047936	439115	63	F	X
1106376	906431	439115	46	F	69695
1106471	221351	439154	31	M	69701
1106472	779611	439154	33	F	69701
1106473	302070	439154	39	M	69701
1106474	302071	439154	39	M	69702
1106475	741850	439154	29	F	69702
1106476	790189	439154	34	F	69702
1106477	203379	439154	29	M	69702
1106478	741851	439154	29	F	69702
1106529	375337	439174	48	M	69705
1106530	336227	439174	43	M	69705
1106567	344201	439193	44	M	69707
1106568	292982	439193	38	M	69707
1106598	699227	439205	22	F	69709
1106599	976924	439205	55	F	69709
1106600	976923	439205	55	F	69709
1106843	504103	439305	68	M	X
1106844	252317	439305	34	M	69724
1106845	897411	439305	45	F	69724
1106846	1167537	439305	82	F	X
1106847	591134	439305	6	F	X
1106938	24242	439343	3	M	X
1106939	645821	439343	13	F	31
1106940	562110	439343	2	F	X
1106941	677193	439343	18	F	69730
1106969	319711	439357	41	M	69731
1106970	699229	439357	22	F	69731
1106971	992209	439357	57	F	69731
1106972	440519	439357	58	M	X
1107010	160383	439372	22	M	69734
1107011	923659	439372	48	F	69734
1107041	231106	439383	32	M	69736
1107042	327986	439383	42	M	69736
1107043	528125	439383	74	M	X
1107044	591138	439383	6	F	X
1107045	591137	439383	6	F	X
1107046	591136	439383	6	F	X
1107082	556317	439398	1	F	X
1107083	1154183	439398	79	F	X
1107084	1028920	439398	61	F	X
1107104	583109	439407	5	F	X
1107105	171321	439407	24	M	69739
1107106	171322	439407	24	M	69739
1107163	352184	439431	45	M	69742
1107164	327988	439431	42	M	69742
1107165	1093731	439431	68	F	X
1107236	160386	439461	22	M	69749
1107351	992210	439503	57	F	69757
1107352	98158	439503	12	M	58
1107353	98157	439503	12	M	98
1107470	694004	439554	21	F	69763
1107471	923664	439554	48	F	69763
1107472	992212	439554	57	F	69763
1107503	550799	439566	0	F	X
1107504	189404	439566	27	M	69765
1107998	481792	439763	64	M	X
1107999	556325	439763	1	F	X
1108000	688518	439763	20	F	69797
1108001	1178791	439763	85	F	X
1108002	1178792	439763	85	F	X
1108003	367934	439763	47	M	69797
1108004	750181	439763	30	F	69797
1108030	947901	439778	51	F	69800
1108031	616024	439778	9	F	21
1108032	616023	439778	9	F	101
1108033	528126	439778	74	M	X
1108208	939909	439847	50	F	69810
1108209	616025	439847	9	F	31
1108210	302082	439847	39	M	69810
1108282	493664	439874	66	M	X
1108283	504113	439874	68	M	X
1108284	1057460	439874	64	F	X
1108285	860901	439874	41	F	69814
1108286	1057459	439874	64	F	X
1108289	252332	439876	34	M	69814
1108290	1038507	439876	62	F	X
1108291	1085303	439876	67	F	X
1108420	915177	439930	47	F	69821
1108421	556326	439930	1	F	X
1108422	694009	439930	21	F	69821
1108423	336238	439930	43	M	69822
1108424	591150	439930	6	F	X
1108451	273247	439943	36	M	69823
1108452	481795	439943	64	M	X
1108453	375343	439943	48	M	69823
1108470	1178795	439951	85	F	X
